-1.47296159866449e-06	5.63930347261699e-07	1.51737745772505e-06	-9.16162054499333e-07	-2.00552439812492e-06	-6.80245313893143e-07	1.92137782408658e-06	-1.96952566026281e-08	1.40705924446883e-06	-1.73758393144115e-06	1.14079840124142e-06	6.67304119151400e-07	1.06854605232688e-06	-1.74192163222068e-06	1.90342240052749e-06	-1.08384595812348e-06	1.06332848698247e-06	1.38835432210052e-06	-1.63805772176918e-07	-2.39507643083092e-07	-1.21751281454218e-06	1.14624258180600e-06	1.33687358237571e-06	1.41409329222217e-06	-6.60306324224340e-07	-1.99653333823850e-07	8.74036888905511e-07	-1.97805028739460e-06	7.65497398030209e-07	-5.56462548938673e-07	-1.08834340418134e-06	-1.75556823074578e-06	8.89540451591379e-07	8.63889471524411e-07	-1.31137334473450e-06	5.29655763112594e-07	-9.99043410178639e-07	1.34166721457445e-06	-1.47809666736037e-06	9.28214006667234e-07	2.28717739219916e-07	-1.00845730726520e-06	1.54928719885839e-06	2.91148854970871e-07	6.82198197387027e-07	8.65072614068945e-07	6.31458650696828e-07	-5.55632666399763e-07	-1.22638572875987e-06	-4.11150585701575e-08	1.22172340057982e-06	-1.86885336732628e-07	1.55353726252637e-07	1.71042177333965e-07	-1.60107992730761e-06	1.14954056095848e-06	-9.94545759162077e-07	-3.26412006098093e-07	-9.92927080464037e-07	-1.02374610214852e-06	1.52230957367602e-06	-1.48299522467819e-06	1.86998112829457e-06	-1.35507562867500e-06	4.01605549272748e-07	5.16744233648154e-08	8.52140285219716e-07	-8.26563376796545e-07	1.11687255387913e-06	-1.36919181733586e-07	-1.81925849679165e-06	8.35065657726325e-07	2.75985059832360e-07	-1.23453135167605e-07	1.97052673764518e-06	1.59392874255467e-06	1.37308286288347e-06	-1.70962539024942e-06	-1.20436695029470e-06	1.04909214862049e-07	-6.42188195584464e-07	3.77715337113909e-07	-1.51237608926616e-06	-2.55494012251059e-07	-4.19411147726693e-07	2.78666328849647e-07	7.96375118233789e-07	6.01883415618461e-07	-1.38257877331372e-06	3.93366426668371e-07	1.35785892299645e-07	-1.57900322697143e-06	8.11546975510122e-07	-1.45229919423774e-07	1.86806082972274e-06	1.69581054735569e-06	-2.11536444328647e-07	1.06026437159366e-06	9.55209808947262e-07	9.61252438341408e-07
8.81813286423279e-07	-1.02903175774142e-07	-6.37931973933899e-07	1.49829269506593e-06	1.93255440288274e-06	1.58684627114806e-06	-9.57005134457996e-07	-1.25098163157071e-06	-6.40269962945646e-07	-1.63934366577647e-06	-7.06674707290572e-07	1.92443888808969e-06	-1.52427852002918e-06	-6.31662238113031e-07	1.17648621640866e-09	1.42221625859940e-07	1.74705216973216e-06	1.59717699832829e-06	5.43266434722928e-07	2.85550364565719e-07	1.80640650147064e-06	-1.95837014477875e-07	-1.68911696135010e-06	-1.94052564373605e-06	-1.15300666903192e-06	4.11463302980002e-08	1.55987946771634e-06	-1.23598015245832e-06	-1.01366830040651e-06	-4.24428859857541e-07	1.98565033643879e-06	1.31708953454882e-06	-1.71170869109100e-06	-1.66331030225316e-06	1.99810854008610e-06	2.01845054676568e-06	1.47593950494123e-07	7.01119402598780e-08	-1.27077945138508e-06	-1.76362282548715e-06	1.06034745671924e-07	1.65364953107038e-06	-1.14620631642291e-06	-3.57556238178886e-07	-9.31670270774211e-07	4.72661001520909e-07	-9.20137604250134e-07	-3.40319763924934e-07	-4.12670176268778e-07	-1.99130555423196e-06	-3.48524503523542e-07	5.25516794548671e-07	-1.49350748266926e-06	2.00022664790031e-07	1.43969390841886e-06	9.80903274567418e-08	1.66664376808163e-06	1.33438105647416e-07	-6.10941093464291e-07	-1.00111038400339e-07	1.23312534008431e-06	1.62644563292447e-06	-2.36465431827304e-07	7.95610880642046e-07	1.70682126314832e-06	3.73926947730954e-07	-1.94966016416363e-06	1.30848513159916e-06	1.46306347594526e-06	1.40686950448905e-06	5.91379726695004e-07	-1.84095742548401e-06	-2.23198575796596e-07	1.45422575458250e-06	-1.16476019281726e-06	1.95566494569781e-06	-3.14321941744090e-07	1.73922471749779e-06	7.28507884477285e-07	-1.16617375694920e-06	1.61569014479950e-06	9.50272099810131e-07	1.49242544583728e-06	-1.83061736576207e-06	6.76216045620768e-08	9.22441578668549e-07	9.02142079409793e-07	3.06828677974608e-07	-8.64770579766453e-07	4.33959301359124e-07	1.82287379379847e-06	2.89501547137527e-07	1.41324881445988e-06	3.33902604918239e-07	8.51055512335221e-07	9.49830194122701e-07	-8.32644446101218e-07	-1.64272238903196e-06	-8.58259004131957e-07	-1.74073741722490e-06
-9.06085936387790e-07	1.96909546577345e-06	-1.49823248619816e-06	-3.51080542131593e-07	7.20737711591371e-08	2.55927543096824e-07	2.59921199741074e-07	4.51382680988459e-07	1.11264432826659e-06	-1.52578073573210e-06	-1.88977549535648e-06	-2.78720976265101e-07	3.44746415827546e-07	4.60749412495238e-07	-3.91746118558749e-07	-1.93473437221634e-06	8.33578236510391e-08	7.76424249094614e-07	9.10351017973737e-07	-7.75605716756398e-07	-1.74288941269882e-06	6.48459166595196e-07	-7.60490831457191e-07	7.55869298608318e-07	-1.03325100291921e-06	6.98624079788159e-07	-1.28143750679058e-06	8.56966748844270e-07	1.08072685782727e-06	5.04819019917111e-07	5.29245495376471e-07	1.32601664350749e-06	-1.43608872348106e-06	1.06837060233614e-06	-1.33946086474423e-06	-1.90637490312530e-06	-1.18374485053133e-06	-2.13138914658698e-07	2.72377043519274e-07	1.23252620592146e-06	1.55943347064902e-06	7.48088239290075e-07	-1.65402846086270e-06	-9.08493509249960e-07	2.33404477336298e-07	-1.61559734532456e-06	-8.89038711056299e-07	1.25658626526094e-06	5.77222442877219e-08	3.91880958317365e-07	1.99670813364620e-06	-6.58201167432206e-07	-6.71249351482096e-07	-3.50599027479938e-07	-1.81787436638614e-06	-1.75039650513840e-06	-1.00634412955500e-06	1.91178281541030e-06	-1.29205203629285e-06	1.96637837508299e-06	-8.06489828284816e-07	1.01510127981171e-06	1.67895288273683e-08	-1.30390724304786e-06	1.53562673636325e-06	-1.31504194195405e-06	1.96309605275950e-06	-1.74481265456101e-06	-3.65049833653865e-07	6.24149937329518e-07	-1.07334944026422e-06	1.70013004050953e-06	-1.22150371582431e-06	-1.51101040369732e-06	-7.69819054516670e-07	-1.74416157079778e-06	-1.36025876794449e-06	-7.65134172140356e-07	-1.05448611806290e-06	-7.94152782389969e-07	-8.28359313027019e-07	-6.40314137580522e-07	1.77561806301401e-07	5.87316716594106e-07	7.44786483288460e-07	1.34882094280644e-06	3.63323610830666e-07	-6.42382393257395e-07	-1.81050131261291e-06	-5.02648120462488e-07	1.56916289311952e-06	1.62189414464517e-06	1.39894738010617e-06	-1.56578193565989e-06	-1.75409287017258e-07	1.17518346601433e-06	1.30639869170642e-06	-1.38900142178386e-06	-1.50637630399604e-06	-5.88017798637841e-07
-1.18105516037233e-06	1.94936672017909e-06	-7.51416314099577e-07	-9.23134260408464e-07	1.42652680285561e-06	1.84622356867775e-06	-3.03975488260122e-07	-1.62867366388950e-06	1.29038982860141e-06	-9.68497194376974e-07	-9.02470703938554e-07	-1.78951567099465e-06	-2.00893204838161e-06	9.25610559336019e-07	1.08250238476586e-06	-5.41798112899330e-07	1.20166512809752e-06	1.23175247247106e-06	1.57407276544333e-06	-1.37345616697856e-06	1.63361576959642e-06	-1.84200519945392e-06	-1.65517354671955e-06	1.05792105103642e-06	1.78953377726690e-06	2.93920360697533e-08	-6.65251345027668e-07	-4.14693612545638e-07	6.94575289353167e-07	-3.59058409189916e-07	-9.71124839949746e-07	3.28811000628196e-07	-1.79868087924190e-06	1.01742496746368e-06	-3.59462054337106e-07	1.76066298562556e-06	-1.09380583338959e-06	1.20435187674765e-07	1.33163955570408e-06	-1.16540667509552e-06	-1.19414967328986e-06	-1.84608696879337e-07	-1.27905729128289e-06	-3.17510846315659e-07	-1.15180867418231e-06	-3.94197262695540e-07	7.10348633081654e-07	-3.45977358384906e-07	-6.87444761714134e-07	1.21009624746060e-06	-1.91247815585741e-06	8.46543732707905e-07	-5.49363730197019e-07	1.86355250671020e-06	5.53346759877393e-07	3.27286313899602e-07	-1.56538190612559e-06	-4.48111737360866e-07	-1.92108486480751e-06	-6.36478238552592e-07	-1.00380325991222e-06	-1.58988567587338e-06	-1.67650075056597e-06	1.42744514000314e-06	7.96949051459875e-08	5.95905995356646e-07	1.00761812895297e-06	1.63647994481847e-07	-1.46717658009211e-06	4.47878828767166e-07	-1.08478113901340e-06	-2.94809935348341e-07	-9.54130490752922e-07	-1.46228680920583e-06	1.75635410201175e-06	-4.09857399551037e-07	-6.18938099803677e-07	4.07554818978760e-07	1.37981033429332e-07	1.45706724497378e-06	-1.42895437613144e-06	1.05614955771404e-06	8.12355678251418e-07	-6.69025653873582e-07	7.12810121188063e-07	1.13511912786996e-06	-1.06397646145440e-06	-8.51337472431995e-07	1.68548929912461e-06	-1.84806005574307e-06	-3.20489134807615e-07	1.53218015444180e-06	-9.38458215413689e-07	1.89717651618906e-07	1.50784205669713e-06	3.44139926537202e-07	1.23397408163654e-06	-4.85618421228545e-07	1.37564523313750e-06	4.73526332523550e-07
-9.04933396078856e-07	-3.14458782113931e-07	1.42774977231856e-06	-7.50077866008347e-07	-3.65081925166339e-07	-1.56146683875773e-06	6.85240427567478e-07	8.58290369014890e-07	-6.90560149339772e-08	1.97202479713790e-06	1.57702620580655e-06	5.18199382164527e-07	1.08257304135411e-06	1.24296861570712e-06	1.34309101903759e-06	1.11683477602357e-06	1.39597694840463e-07	1.37597011527314e-06	1.21717463538232e-06	-3.09066813555696e-07	-1.93299655225246e-06	1.83069054954124e-06	-8.45386594061057e-07	-1.76835363412167e-06	1.94771777529644e-06	-5.43514997721195e-09	-8.78839376245306e-07	1.20087215456721e-06	5.68422073412187e-07	-1.44756963281042e-06	6.03155465685905e-07	1.51178232397366e-06	-8.62069354944871e-07	2.60256487296678e-07	-1.06534048144261e-06	2.56883896920055e-07	3.02286345146151e-07	-1.27081530286411e-06	1.26139446515987e-06	-1.07724697079145e-06	-1.53147128642829e-06	-1.44320940965627e-06	-1.16914821121219e-06	-1.73174491291450e-06	-1.58530525194211e-06	-4.70723070724696e-08	-1.12006564348274e-06	-1.28023096567193e-06	-1.28373008597271e-06	-1.10827340312183e-06	-1.87017892786988e-06	1.53325186115870e-06	-1.07670729520848e-06	1.85583542546662e-06	-1.76491293339252e-06	-1.40776437508444e-06	-1.57133576908036e-06	-1.97441812010082e-06	1.35247796575697e-06	1.41531438762195e-06	-3.83280928676048e-07	-2.66230689188783e-08	-1.32375777118088e-06	1.88507534912866e-07	1.57545806238456e-06	1.68765310751125e-06	-1.09660849903011e-06	-1.97736833539776e-06	3.52900000513833e-07	1.81656240303024e-07	7.19178047864590e-08	1.28305471136625e-06	4.17411488916400e-07	1.06390531224853e-06	2.17382112713447e-07	-5.37051206043450e-07	-1.97700955152356e-06	-7.92664421083196e-08	5.97078769994937e-07	-1.41587700432364e-06	8.14010343013113e-07	1.72909289836587e-06	2.48907931367667e-07	1.53114483248891e-06	1.35827531815473e-06	-3.97917601555883e-07	-1.69737558964853e-06	-8.63647026558029e-07	8.40290466848138e-07	-1.73952209202395e-06	-1.97992217655729e-07	1.73287952638434e-06	5.61081878394630e-07	1.01568402847236e-06	1.30466928143300e-06	1.80922463579412e-06	-4.49674918608016e-07	3.69244929674690e-07	-3.06343005208476e-07	1.02389549771625e-06
-1.39674065274758e-06	-7.96550196242925e-07	1.09285622556799e-07	-1.21295044700318e-06	-1.80265239315149e-06	-1.86259789556338e-06	-1.38325663427731e-06	-1.91742160432967e-06	4.19523079503273e-07	-1.78155547125489e-07	-3.46227543393579e-07	1.74085221090702e-06	1.52302261476826e-06	-1.97397693727523e-06	3.70295783078288e-07	2.43287428153693e-07	-1.80304047981935e-06	-6.03543309945555e-07	-1.70414231231966e-06	-2.79431157398912e-07	-1.37757281838498e-07	-1.64874833950748e-06	1.03890965950284e-06	-1.05899800303852e-06	1.51133153380502e-06	-9.04521618943853e-07	-3.69603648203120e-07	1.48143014863132e-06	1.44365026782835e-06	9.50958185548895e-07	-8.44818752634640e-07	1.20208946394242e-06	1.49785645150692e-06	4.08057617067382e-07	3.10796176580120e-07	-1.99538030745154e-07	5.14726814056057e-07	3.06100409298331e-07	1.70880826611681e-06	1.28702448355564e-06	-1.83125145753663e-06	1.08431505772628e-06	1.46136277213066e-06	-1.04776678716143e-06	-1.86565925580554e-06	1.27648209469874e-06	1.38488681755928e-06	1.45690219397049e-06	-6.21440493338618e-07	2.34016296212137e-07	-1.27629492173007e-06	1.45263594735667e-06	3.61865735830349e-08	-9.81216690145294e-07	6.12525248540383e-07	-4.16558875065048e-07	7.38290659493099e-07	1.52682090630099e-06	6.73103122484435e-07	-9.45547128455169e-07	-1.24321735504004e-06	1.73420216711131e-06	1.47360926585890e-06	1.17216006681492e-06	1.53495014251015e-06	1.60754099290408e-06	9.72409618800913e-07	-4.28731459834255e-07	-1.50227695148024e-07	-1.64588277707795e-06	-1.16414086726010e-06	-6.35035326057037e-07	-1.70323859066340e-07	1.28891321891348e-06	-7.47273025471438e-07	-4.77027007052249e-07	4.10271711385382e-07	1.60318718638474e-06	1.45482119257206e-06	-1.32497357225463e-06	-1.48236708582418e-06	1.87547369441985e-06	-1.62476961094217e-06	1.24885755010533e-07	1.90829991550680e-06	-1.39070594049748e-06	-1.75497019845308e-06	2.58256428221583e-07	9.48674670095714e-07	-1.74378858023288e-06	1.43459952525358e-08	2.51983075999574e-07	8.09706387462575e-07	1.94205166577596e-06	4.01599390632533e-07	-9.02147107206744e-07	1.79661417371430e-06	1.48488245145635e-06	1.04253515586145e-06	-1.85811176372338e-06
-1.75874057755534e-06	1.58936701230865e-07	-1.39215349059820e-06	-1.55525539505170e-06	-1.86191581024247e-06	4.92055798621321e-07	4.89636152060369e-07	2.70061032979006e-08	5.73208825132392e-07	-3.17093117683972e-07	-1.51716342653344e-06	1.57093516484140e-06	-1.58474483398972e-06	1.86102260016544e-07	-1.93061466463206e-06	-5.95633863681864e-07	1.72413794724544e-06	-8.50384376360303e-07	7.96300977114199e-07	1.48351080465716e-06	5.97329276120964e-08	2.44336871024815e-07	1.58694601223336e-06	-1.45948548580931e-06	1.36873443085511e-06	-1.69917032604829e-07	-1.62087432951216e-06	-1.43583890469023e-06	3.77639865777738e-07	5.33372878480064e-07	-2.90925375527997e-08	-8.47132179254665e-07	8.26632140932507e-07	-4.94528082706164e-08	-2.97591815471161e-07	-1.81909468026378e-06	-3.46983808017308e-07	2.35866077970937e-07	1.31551687806946e-06	-4.90890906587748e-07	1.97247783883448e-06	-1.15552829545412e-06	4.98138719257567e-07	3.08227908327116e-07	1.92792297133891e-06	-1.14943676431838e-07	1.02836104367593e-06	5.25018774878001e-07	-8.53151597750508e-07	-9.55587716391859e-07	-1.06189670671240e-06	-1.65419601643460e-06	3.25591512935999e-07	7.36204474664268e-07	1.43452426942403e-06	-1.43238565464120e-06	-1.65409388588060e-06	9.62600678719370e-07	-1.54138244483317e-06	1.68650552517980e-06	1.28563105249023e-06	-4.94859681390041e-07	-5.15138418661498e-07	-3.09874811603298e-08	4.03867363100651e-08	1.37547317598896e-06	-9.34590839920863e-07	9.68233585698719e-07	-1.50949848811097e-06	-7.37377352248058e-07	1.61545845313923e-06	-1.77439296550465e-06	-3.10834397476530e-07	9.41420226252220e-07	-1.28455373306360e-06	-3.60768985764237e-07	-6.81798654231191e-07	1.76415694627409e-06	-1.44338883874944e-06	1.18227482942175e-06	1.73563317823451e-06	1.53525073380187e-06	-1.94560871188693e-06	-5.17397294774722e-07	3.38682263997879e-08	-9.56689545848868e-07	7.80583588528599e-07	-2.81312347550276e-07	-2.79035640392448e-07	1.00724642382240e-06	-1.56433837111040e-06	-1.67872206537671e-06	-1.47111942011111e-06	-1.23361669763161e-06	-1.10783088167047e-06	1.02631788825773e-07	1.33312617526502e-06	-8.52956028744770e-07	-1.12944266549365e-06	-9.95909438309841e-07
-1.54197988284018e-06	1.04794448902598e-06	-9.90358422532541e-07	1.84636050258912e-06	9.10110232902012e-07	1.23777714133545e-06	8.95411295950886e-07	5.97677040541754e-07	1.72131850917612e-06	1.47242829124020e-06	-1.90878131423833e-06	-6.83750719342316e-07	1.20937825846430e-06	1.96684408079927e-06	1.15185526205026e-06	6.19497862737138e-07	-1.25429652097212e-06	-1.81625545706061e-06	-7.85918936389969e-07	-5.65139050820015e-07	1.84253957509204e-06	4.07730584649361e-08	4.12729518198762e-07	1.02064326865660e-07	-9.30603516587635e-07	-2.32742131348655e-09	-9.77152185430803e-07	-1.22148809304156e-06	8.25897323054420e-07	6.75496870749862e-07	1.98160405667611e-07	1.45415262396183e-06	-1.78401290912166e-06	-1.76763841628611e-06	-1.90473458514916e-06	-7.55453935753982e-07	6.49006582526529e-07	1.06380008635935e-06	-1.36665235297506e-06	-1.23645288443116e-06	1.32569114607190e-06	1.81588272862761e-06	1.11611189121133e-06	1.32856138873355e-07	6.08044517686720e-07	7.39184196840848e-07	5.63668146933887e-07	1.83957266288958e-06	-1.54309864696719e-06	-1.69530724308425e-06	-1.87399085159556e-06	7.83811916479692e-07	1.47019550399852e-06	-1.93711034553643e-06	-2.97189654228969e-07	1.69791037801431e-07	1.46395662655682e-07	1.02753750673967e-06	1.00330742348770e-06	1.00197962992602e-06	1.55979152938484e-07	-1.27810911020813e-06	-7.30958963893470e-07	1.68256097087208e-06	-7.33065197126178e-07	7.87595800845184e-07	1.63407426975765e-06	-1.18389829634869e-06	7.73879269323707e-07	-5.50172108329507e-07	2.70554182604992e-07	-1.10964456593236e-06	1.61081368197601e-06	6.45587362701609e-07	1.94938946451995e-06	1.78332498335408e-06	1.80570339143514e-06	-7.65693634226870e-07	1.77370621175687e-06	-1.73364421273499e-06	7.93203483077004e-07	-2.33724874664053e-07	-3.03883211122324e-07	1.42584385528417e-06	-1.61724065137841e-06	1.75671097809045e-06	-8.62605100612318e-07	-1.41821367311536e-07	-4.16261898352368e-08	5.76735297692787e-08	1.04454619647140e-06	2.17599872250375e-07	1.93660614532875e-06	1.94202464996505e-06	-5.38025470350875e-07	-1.93952738264981e-06	-5.08255854682466e-07	2.28582924912463e-07	-8.84243877024813e-07	-2.20873555556657e-07
1.78383531882278e-06	-1.74806392774787e-06	9.67659960387417e-07	-1.20972184273644e-06	-1.15072109384533e-06	1.66825485013402e-06	-1.48435806751748e-06	9.44529452234673e-07	-9.66427651423429e-07	8.49302724981834e-07	1.73986220689366e-06	-6.22586580743306e-07	1.73731252057001e-06	-7.82736053704268e-07	5.88115061510107e-07	-1.06435921581191e-06	1.73381895768612e-06	9.82802774599623e-07	-1.60964718829534e-06	1.06448860924661e-06	-1.97776819243759e-06	-2.31486915401972e-07	1.65118465292574e-06	9.22046745869288e-07	1.91036158136726e-06	8.10988379594795e-07	-1.71602299587611e-06	1.78605118677195e-06	1.20565057304432e-06	8.83899004848907e-07	3.08998319578051e-07	-1.57930093312052e-06	7.93419804715811e-07	1.23235940328901e-06	4.08628045733613e-07	1.76817304981653e-06	1.16884954984278e-06	1.23170371042449e-06	1.93384681248404e-07	-8.49836461298367e-07	-4.59874034805442e-07	1.69850483473284e-06	-4.12197142611825e-07	-1.00722844450400e-08	5.95859611922183e-07	1.50074038211559e-06	-1.91337123351250e-06	6.92067116154066e-07	-5.13171025558132e-07	1.10796786254778e-06	-1.41122588423037e-06	1.74743048185612e-06	1.49552669639706e-06	6.82264553896074e-07	1.77714403091524e-06	1.98457873464183e-06	7.62711827500151e-07	-1.04411780927359e-06	3.05636500069723e-07	1.66404608328134e-06	1.62221736605081e-06	1.89431256913612e-06	-1.43550534071269e-06	-1.08907206336305e-06	1.77327226984196e-06	1.53129096367579e-07	1.52323516947314e-07	-1.07398646881012e-06	-1.26445668855003e-06	1.50040427883270e-06	5.02416321703146e-07	1.27811161230660e-07	-6.75007399795753e-07	4.01300516545369e-07	-1.87260988832417e-06	-3.06117057596876e-07	7.72561931662221e-07	-2.92612739644689e-07	-5.93830191883622e-07	-3.51423696680906e-07	2.60513671535640e-07	1.82908265563760e-06	6.98402650057327e-07	8.81079496371712e-08	1.63963110168106e-06	-1.85018093973230e-06	-2.66485698629889e-07	7.32232806783031e-07	1.52152930828485e-06	2.03651559916075e-08	7.51181218779082e-07	1.44854209383129e-06	-1.10411071186395e-06	1.32965565242924e-06	5.42063632896170e-08	-1.33936121512317e-06	1.06404318733114e-06	-7.47326245352831e-07	-8.81149107408174e-07	-9.19338722835306e-07
8.28937796910132e-07	-1.37642312279696e-06	8.76486868384920e-07	1.02176976441936e-07	-1.86532328006998e-06	1.60385232989275e-06	-1.89354605122816e-06	1.14785087219165e-06	-7.30046042330612e-07	-1.40851071600155e-06	1.29606606592265e-06	1.63873137184969e-06	1.73995159583905e-06	-4.32898675516684e-07	-6.12000875512213e-07	7.97137870260633e-07	1.22862409986296e-06	1.31088798993306e-06	9.89874703858940e-07	-1.20498894269567e-06	-1.33393881489557e-07	-6.75424933317067e-07	1.34070118207018e-06	6.21489331874849e-08	4.75920804801777e-07	-1.01313605434677e-06	-3.91245792285800e-07	1.13435109725076e-06	7.39020718108044e-07	-1.54545230026707e-06	1.84418482136732e-06	1.19450694594779e-06	-5.08885847786391e-07	1.24166154384976e-06	1.56342727911354e-06	-2.45177267470727e-07	-7.14398587980020e-07	6.65614543742755e-07	1.45316876177028e-06	5.14787175598571e-07	1.19804007092824e-06	4.01401513281982e-07	1.89383291791697e-06	-5.15044473883548e-07	1.99347805738797e-06	9.20710776168757e-08	-1.91253048047211e-06	-1.57460634768484e-06	1.77384416534497e-06	-4.59683009330828e-07	-2.07270745490761e-07	1.05638344865789e-06	-1.29569431993006e-06	1.62709119170155e-06	8.25354946670475e-07	-1.82692837166039e-06	-9.43650020870047e-07	-1.79272524431394e-06	6.27472847158929e-07	1.48711880528875e-06	1.61880925334704e-06	1.30685763313522e-06	1.08952878093097e-06	1.71467455413673e-06	2.39371391931055e-07	-1.50961612799112e-06	-4.53439892904831e-07	-1.80878281833815e-06	1.76392177799891e-06	8.20868335096337e-07	8.11091525343190e-07	7.28075190900312e-07	1.94875165841354e-06	-9.46217773139021e-07	1.24838519075715e-06	1.62332724015851e-06	1.24366427390959e-06	1.40506599017988e-06	-1.56639468489345e-06	-7.15946539484107e-07	-2.29008976452778e-07	1.70653961249211e-06	1.28715054936085e-06	-3.29301661981622e-07	1.04158413013533e-06	4.24703102803282e-08	1.45636806271304e-06	2.18529645501532e-07	-4.56904141244466e-08	1.66617286715004e-06	3.52666146848013e-07	1.44696802385174e-06	-1.98875355184813e-06	3.28133630488572e-07	1.91654262918735e-06	-2.81619359849231e-07	-2.74241534688900e-07	9.39576724012618e-07	-1.84971282343675e-06	-3.48421854958629e-07
